User_ID,Customer_Name,Gender,Age,Occupation,Monthly_Income,Phone_Number,Email,Account_Number,UPI_ID,City,State,Preferred_Payment_Method,Preferred_Device,Preferred_Browser,Average_Spending,Maximum_Spending,Preferred_Transaction_Hour,Account_Creation_Date,Account_Age_Days
USR0627,Quincy Mohan,Female,65,Government Employee,231621,3967093974,quincy.mohan220@gmail.com,ACC2719329399,quincy855@pay,Kolkata,West Bengal,UPI,Windows Laptop,Chrome,1104,17664,7,2018-10-09,2856
USR0628,Upadhriti Chaudry,Male,27,Business,135450,7624039974,upadhriti.chaudry656@gmail.com,ACC8582905353,upadhriti54@pay,Mumbai,Maharashtra,UPI,iPhone,Firefox,2827,28270,14,2024-12-06,606
USR0629,Saanvi Nigam,Female,64,Doctor,109081,9891847113,saanvi.nigam261@gmail.com,ACC1766829608,saanvi32@pay,Jaipur,Rajasthan,Debit Card,Windows Laptop,Chrome,671,6039,19,2019-10-20,2480
USR0630,Garima Magar,Male,39,Teacher,99972,1761939457,garima.magar255@gmail.com,ACC4053473268,garima131@pay,Ahmedabad,Gujarat,Debit Card,iPhone,Firefox,2070,35190,18,2018-10-26,2839
USR0631,Harshil Raghavan,Female,56,Lawyer,186761,2629045809,harshil.raghavan953@gmail.com,ACC7594786332,harshil818@pay,Mumbai,Maharashtra,Debit Card,Windows Laptop,Firefox,936,12168,11,2021-04-01,1951
USR0632,Quincy Gera,Female,31,Software Engineer,225695,1917604821,quincy.gera819@gmail.com,ACC1278627610,quincy530@pay,Ahmedabad,Gujarat,Net Banking,Tablet,Edge,4584,87096,12,2022-07-13,1483
USR0633,Yashodhara Mander,Female,63,Government Employee,157750,2730933009,yashodhara.mander742@gmail.com,ACC9399890415,yashodhara495@pay,Ahmedabad,Gujarat,Credit Card,Tablet,Safari,5727,34362,13,2022-11-26,1347
USR0634,Raksha Bose,Male,30,Accountant,246274,0868479985,raksha.bose415@gmail.com,ACC6233820216,raksha445@pay,Mumbai,Maharashtra,Net Banking,Tablet,Firefox,7401,118416,15,2020-02-16,2361
USR0635,Harshil Magar,Male,26,Software Engineer,97345,9674173549,harshil.magar541@gmail.com,ACC2510002930,harshil607@pay,Ahmedabad,Gujarat,UPI,MacBook,Edge,3990,75810,21,2022-07-30,1466
USR0636,Advik Thakkar,Female,44,Government Employee,230896,1574193328,advik.thakkar334@gmail.com,ACC6467576990,advik35@pay,Ahmedabad,Gujarat,Debit Card,MacBook,Firefox,2675,18725,18,2019-06-27,2595
USR0637,Harrison Suresh,Male,36,Designer,154425,3554202906,harrison.suresh669@gmail.com,ACC1978142717,harrison131@pay,Jaipur,Rajasthan,UPI,Windows Laptop,Chrome,4973,54703,17,2022-07-31,1465
USR0638,Anjali Aggarwal,Male,61,Government Employee,85542,6869861816,anjali.aggarwal773@gmail.com,ACC2178816289,anjali732@pay,Delhi,Delhi,Wallet,iPhone,Edge,569,7966,16,2018-08-16,2910
USR0639,Bishakha Ravel,Female,43,Lawyer,235446,1115154975,bishakha.ravel785@gmail.com,ACC3814528616,bishakha493@pay,Kochi,Kerala,Wallet,iPhone,Safari,2364,28368,13,2020-07-22,2204
USR0640,Ganga Andra,Female,32,Designer,173879,9373156577,ganga.andra785@gmail.com,ACC8792778835,ganga358@pay,Jaipur,Rajasthan,UPI,Windows Laptop,Firefox,4012,72216,13,2023-06-27,1134
USR0641,Isaac Lanka,Female,46,Designer,27891,8718930906,isaac.lanka152@gmail.com,ACC5846207636,isaac975@pay,Pune,Maharashtra,UPI,MacBook,Edge,3283,39396,20,2020-12-20,2053
USR0642,Dakshesh Kalita,Female,61,Lawyer,219974,3910523118,dakshesh.kalita316@gmail.com,ACC9689748933,dakshesh814@pay,Jaipur,Rajasthan,UPI,iPhone,Firefox,3205,54485,19,2022-10-26,1378
USR0643,Netra Dayal,Male,43,Software Engineer,160113,5552820202,netra.dayal202@gmail.com,ACC3039154519,netra346@pay,Kolkata,West Bengal,Wallet,MacBook,Edge,1263,12630,10,2024-02-03,913
USR0644,Omkaar Malhotra,Male,20,Freelancer,148087,9390043099,omkaar.malhotra201@gmail.com,ACC1854693080,omkaar943@pay,Chennai,Tamil Nadu,Net Banking,Windows Laptop,Firefox,2409,33726,9,2026-03-07,150
USR0645,Finn Savant,Female,21,Government Employee,155929,0651364680,finn.savant185@gmail.com,ACC9202582000,finn410@pay,Chennai,Tamil Nadu,Debit Card,Android,Firefox,4894,88092,22,2020-06-07,2249
USR0646,Lohit Bal,Male,42,Teacher,54060,3296047079,lohit.bal327@gmail.com,ACC3039164674,lohit628@pay,Mumbai,Maharashtra,Wallet,Windows Laptop,Firefox,4616,87704,15,2022-05-25,1532
USR0647,Gavin Maharaj,Male,18,Doctor,136845,9415031711,gavin.maharaj854@gmail.com,ACC4468468836,gavin548@pay,Bangalore,Karnataka,Credit Card,Tablet,Safari,4269,81111,8,2023-02-24,1257
USR0648,Xavier Subramaniam,Male,36,Accountant,110906,9060543445,xavier.subramaniam410@gmail.com,ACC6047128978,xavier265@pay,Delhi,Delhi,Debit Card,Tablet,Safari,4250,72250,12,2023-01-03,1309
USR0649,Wyatt Raval,Male,43,Student,82834,0805370683,wyatt.raval290@gmail.com,ACC7604532467,wyatt692@pay,Hyderabad,Telangana,UPI,iPhone,Safari,3869,30952,18,2019-10-04,2496
USR0650,Gopal Lanka,Male,24,Designer,220943,7405045393,gopal.lanka429@gmail.com,ACC2936755326,gopal268@pay,Pune,Maharashtra,Debit Card,Tablet,Chrome,4286,21430,9,2024-07-12,753
USR0651,Amaira Basu,Female,42,Government Employee,215548,9193341240,amaira.basu886@gmail.com,ACC6129924345,amaira48@pay,Kolkata,West Bengal,UPI,Windows Laptop,Chrome,6308,56772,17,2020-09-07,2157
USR0652,Amruta Ray,Female,49,Accountant,37887,6676742755,amruta.ray571@gmail.com,ACC3821890600,amruta740@pay,Bangalore,Karnataka,Net Banking,iPhone,Safari,7220,93860,12,2022-04-24,1563
USR0653,Ria Kala,Male,19,Freelancer,46349,1206373160,ria.kala311@gmail.com,ACC8479455700,ria182@pay,Hyderabad,Telangana,UPI,Android,Edge,1757,33383,18,2022-04-28,1559
USR0654,Jeremiah More,Male,31,Student,196958,2744800127,jeremiah.more231@gmail.com,ACC5736461116,jeremiah716@pay,Jaipur,Rajasthan,Credit Card,MacBook,Chrome,5400,27000,8,2021-12-28,1680
USR0655,Kavya Padmanabhan,Female,30,Teacher,118210,3297253544,kavya.padmanabhan214@gmail.com,ACC1392501735,kavya441@pay,Mumbai,Maharashtra,UPI,Android,Edge,7221,79431,9,2018-09-20,2875
USR0656,Banjeet Lal,Male,24,Doctor,209795,4470240753,banjeet.lal55@gmail.com,ACC6700029200,banjeet585@pay,Hyderabad,Telangana,Debit Card,Tablet,Firefox,4937,83929,20,2025-11-18,259
USR0657,Jatin Peri,Male,32,Teacher,47757,5605902337,jatin.peri341@gmail.com,ACC1745698933,jatin421@pay,Pune,Maharashtra,Credit Card,Android,Safari,2242,42598,14,2021-07-15,1846
USR0658,Darpan Warrior,Male,60,Business,190379,6261720642,darpan.warrior387@gmail.com,ACC1188716346,darpan916@pay,Kochi,Kerala,Debit Card,MacBook,Edge,6787,135740,10,2023-03-20,1233
USR0659,Vrishti Jani,Male,34,Software Engineer,177251,4089411897,vrishti.jani656@gmail.com,ACC8285619035,vrishti704@pay,Pune,Maharashtra,Debit Card,Windows Laptop,Firefox,5704,85560,22,2024-04-07,849
USR0660,Zayyan Borra,Male,39,Student,179523,5206128714,zayyan.borra469@gmail.com,ACC5245063515,zayyan248@pay,Kochi,Kerala,UPI,Tablet,Chrome,3030,36360,20,2020-02-16,2361
USR0661,Aditya Sant,Male,57,Software Engineer,35708,3603278866,aditya.sant393@gmail.com,ACC7436981246,aditya216@pay,Hyderabad,Telangana,Debit Card,MacBook,Firefox,5759,34554,14,2024-09-01,702
USR0662,Azad Agrawal,Female,65,Government Employee,55197,6838992442,azad.agrawal335@gmail.com,ACC4266296360,azad543@pay,Delhi,Delhi,Net Banking,Windows Laptop,Chrome,2376,35640,17,2019-02-06,2736
USR0663,Abdul Sharma,Male,31,Designer,34175,1159617915,abdul.sharma830@gmail.com,ACC4090238502,abdul632@pay,Mumbai,Maharashtra,Net Banking,Tablet,Edge,2003,38057,7,2020-03-18,2330
USR0664,Anika Prashad,Male,49,Software Engineer,70453,6769377599,anika.prashad659@gmail.com,ACC5260661552,anika970@pay,Chennai,Tamil Nadu,Debit Card,iPhone,Chrome,1922,21142,14,2021-06-27,1864
USR0665,Widisha Choudhry,Male,45,Accountant,101648,5339585392,widisha.choudhry748@gmail.com,ACC1848411797,widisha444@pay,Hyderabad,Telangana,Debit Card,Tablet,Firefox,2983,41762,21,2023-03-24,1229
USR0666,Rajeshri Nagarajan,Male,35,Accountant,40975,8931835679,rajeshri.nagarajan417@gmail.com,ACC2622284281,rajeshri492@pay,Pune,Maharashtra,Net Banking,MacBook,Safari,6728,60552,22,2025-04-23,468
USR0667,Xavier Bajaj,Male,42,Lawyer,243882,1463609823,xavier.bajaj787@gmail.com,ACC3307246477,xavier576@pay,Bangalore,Karnataka,Debit Card,Windows Laptop,Safari,4298,60172,21,2024-11-18,624
USR0668,Oeshi Nori,Female,42,Designer,178865,0271399574,oeshi.nori83@gmail.com,ACC2431229740,oeshi742@pay,Ahmedabad,Gujarat,Net Banking,iPhone,Firefox,2053,10265,7,2025-09-10,328
USR0669,Leela Dasgupta,Female,49,Lawyer,129004,6236012866,leela.dasgupta770@gmail.com,ACC6897612430,leela511@pay,Kolkata,West Bengal,Credit Card,Tablet,Chrome,3848,23088,10,2020-03-23,2325
USR0670,Abdul Shenoy,Female,54,Doctor,70915,7537321827,abdul.shenoy990@gmail.com,ACC8396987201,abdul531@pay,Kolkata,West Bengal,Net Banking,Windows Laptop,Chrome,5832,99144,20,2020-03-02,2346
USR0671,Hemal Mittal,Male,33,Accountant,29045,9222574248,hemal.mittal656@gmail.com,ACC9711293507,hemal691@pay,Pune,Maharashtra,Debit Card,Windows Laptop,Safari,6079,54711,15,2022-04-15,1572
USR0672,Ayushman Loyal,Male,56,Freelancer,193697,5568143207,ayushman.loyal22@gmail.com,ACC9986384992,ayushman738@pay,Hyderabad,Telangana,Net Banking,MacBook,Chrome,4747,52217,20,2021-12-18,1690
USR0673,Dalbir Mukhopadhyay,Male,45,Business,201360,4014721104,dalbir.mukhopadhyay522@gmail.com,ACC1381708520,dalbir661@pay,Delhi,Delhi,Wallet,Windows Laptop,Firefox,2703,29733,19,2022-10-09,1395
USR0674,Logan Khare,Female,18,Doctor,234011,7318803680,logan.khare11@gmail.com,ACC1416056343,logan802@pay,Ahmedabad,Gujarat,Net Banking,Tablet,Safari,5861,82054,20,2023-07-23,1108
USR0675,Waida Rao,Male,29,Government Employee,68863,1405813178,waida.rao212@gmail.com,ACC3089378173,waida524@pay,Hyderabad,Telangana,UPI,MacBook,Firefox,2020,22220,8,2024-07-08,757
USR0676,Ayaan Buch,Male,30,Business,248488,5537650647,ayaan.buch461@gmail.com,ACC3681869740,ayaan899@pay,Kolkata,West Bengal,Debit Card,Android,Edge,1202,20434,10,2020-11-27,2076
USR0677,Gaurang Bera,Female,22,Government Employee,27776,2722339882,gaurang.bera250@gmail.com,ACC7347519787,gaurang698@pay,Kochi,Kerala,UPI,Android,Chrome,2679,13395,8,2024-09-24,679
USR0678,Aashi Padmanabhan,Male,31,Designer,227562,0066423913,aashi.padmanabhan394@gmail.com,ACC8565000642,aashi964@pay,Chennai,Tamil Nadu,Net Banking,MacBook,Edge,5451,98118,17,2025-02-08,542
USR0679,Aishani Manne,Female,61,Government Employee,102634,7573576760,aishani.manne973@gmail.com,ACC7006388717,aishani635@pay,Mumbai,Maharashtra,UPI,Windows Laptop,Edge,7104,56832,7,2024-06-26,769
USR0680,Dalbir Anand,Female,62,Lawyer,210112,6851533994,dalbir.anand36@gmail.com,ACC3585180243,dalbir899@pay,Hyderabad,Telangana,Wallet,Windows Laptop,Firefox,3518,66842,22,2021-05-23,1899
USR0681,Zaid Venkataraman,Female,60,Teacher,20820,8050245684,zaid.venkataraman27@gmail.com,ACC8017020095,zaid904@pay,Pune,Maharashtra,UPI,Windows Laptop,Safari,2413,48260,19,2022-02-23,1623
USR0682,Benjamin Vig,Male,40,Lawyer,144812,6832278245,benjamin.vig761@gmail.com,ACC6947922164,benjamin631@pay,Bangalore,Karnataka,Debit Card,iPhone,Chrome,1547,30940,9,2026-01-03,213
USR0683,Ansh Munshi,Female,61,Designer,249319,7214327367,ansh.munshi182@gmail.com,ACC9145012813,ansh987@pay,Ahmedabad,Gujarat,UPI,MacBook,Firefox,2493,27423,12,2021-04-11,1941
USR0684,Raghav Wadhwa,Male,24,Lawyer,207633,0136109541,raghav.wadhwa174@gmail.com,ACC2204127801,raghav746@pay,Chennai,Tamil Nadu,Credit Card,MacBook,Chrome,5951,53559,22,2025-11-28,249
USR0685,Yauvani Kaur,Male,62,Government Employee,248573,2548814613,yauvani.kaur964@gmail.com,ACC9867677356,yauvani361@pay,Mumbai,Maharashtra,Net Banking,MacBook,Safari,7122,85464,14,2022-08-16,1449
USR0686,Wriddhish Chakrabarti,Female,25,Business,42984,9183824245,wriddhish.chakrabarti101@gmail.com,ACC5045892188,wriddhish596@pay,Bangalore,Karnataka,Credit Card,iPhone,Edge,3614,18070,16,2022-10-13,1391
USR0687,Peter Thaman,Male,55,Designer,69770,3094753089,peter.thaman443@gmail.com,ACC4421221951,peter542@pay,Kolkata,West Bengal,Wallet,Tablet,Firefox,1373,23341,7,2024-08-27,707
USR0688,Zinal Agrawal,Female,38,Doctor,233948,9397962966,zinal.agrawal867@gmail.com,ACC6235153847,zinal706@pay,Delhi,Delhi,Net Banking,iPhone,Edge,1694,10164,17,2025-02-11,539
USR0689,Ikshita Kashyap,Female,50,Software Engineer,91683,3145548752,ikshita.kashyap499@gmail.com,ACC6221413488,ikshita308@pay,Kochi,Kerala,Net Banking,Android,Edge,1750,19250,14,2022-10-29,1375
USR0690,Pahal Swaminathan,Male,29,Accountant,210682,7686161098,pahal.swaminathan316@gmail.com,ACC4644358139,pahal32@pay,Kolkata,West Bengal,Wallet,MacBook,Edge,3960,79200,18,2026-01-09,207
USR0691,Yauvani Dara,Female,43,Software Engineer,158371,5492155339,yauvani.dara299@gmail.com,ACC2691239817,yauvani144@pay,Delhi,Delhi,Credit Card,Tablet,Chrome,7461,104454,21,2022-05-31,1526
USR0692,Rachita Lad,Male,54,Doctor,135837,7227205978,rachita.lad308@gmail.com,ACC4853522356,rachita224@pay,Ahmedabad,Gujarat,Debit Card,iPhone,Chrome,3467,27736,11,2026-01-19,197
USR0693,Manan Batta,Female,45,Doctor,34766,4421177567,manan.batta374@gmail.com,ACC9478947301,manan193@pay,Bangalore,Karnataka,UPI,Android,Edge,5361,96498,11,2025-03-07,515
USR0694,Zayan Kara,Female,33,Student,51143,7397883901,zayan.kara416@gmail.com,ACC7393599544,zayan714@pay,Mumbai,Maharashtra,Wallet,iPhone,Safari,6855,47985,21,2025-07-14,386
USR0695,Sneha Konda,Female,35,Accountant,116291,5019293420,sneha.konda132@gmail.com,ACC1500911893,sneha134@pay,Chennai,Tamil Nadu,Net Banking,Tablet,Firefox,688,13760,15,2021-10-16,1753
USR0696,Kamya Suresh,Male,55,Doctor,120652,2406681184,kamya.suresh670@gmail.com,ACC8313199661,kamya315@pay,Ahmedabad,Gujarat,Wallet,iPhone,Chrome,3164,22148,12,2024-05-09,817
USR0697,Damyanti Mittal,Female,62,Student,123231,7921176975,damyanti.mittal847@gmail.com,ACC3098363243,damyanti541@pay,Jaipur,Rajasthan,Wallet,Tablet,Chrome,6672,73392,10,2024-07-28,737
USR0698,Vamakshi Kapur,Male,56,Doctor,21395,1352190590,vamakshi.kapur467@gmail.com,ACC8733144348,vamakshi135@pay,Jaipur,Rajasthan,UPI,iPhone,Firefox,5846,58460,9,2022-09-20,1414
USR0699,Ikbal Sheth,Female,20,Software Engineer,52693,2133996941,ikbal.sheth315@gmail.com,ACC3338296830,ikbal443@pay,Jaipur,Rajasthan,UPI,iPhone,Edge,878,12292,21,2022-03-20,1598
USR0700,Gaurangi Comar,Male,54,Accountant,202216,6795448944,gaurangi.comar545@gmail.com,ACC9576178517,gaurangi630@pay,Pune,Maharashtra,Wallet,Tablet,Firefox,6135,49080,8,2021-02-25,1986
USR0701,Devika Shukla,Male,20,Teacher,57137,7028415305,devika.shukla886@gmail.com,ACC4576109211,devika990@pay,Delhi,Delhi,Debit Card,Tablet,Firefox,5347,85552,15,2018-11-11,2823
USR0702,Bhanumati Gandhi,Male,64,Freelancer,130628,9331751224,bhanumati.gandhi573@gmail.com,ACC6390043836,bhanumati400@pay,Bangalore,Karnataka,Debit Card,MacBook,Safari,1182,15366,20,2024-07-22,743
USR0703,Aadhya Gola,Male,52,Teacher,38496,0162173228,aadhya.gola658@gmail.com,ACC3598217672,aadhya439@pay,Delhi,Delhi,Debit Card,Windows Laptop,Safari,3604,18020,14,2021-07-22,1839
USR0704,Gautam Mane,Male,35,Software Engineer,159321,6952829224,gautam.mane710@gmail.com,ACC7650193311,gautam77@pay,Bangalore,Karnataka,Credit Card,Android,Edge,7948,119220,15,2022-03-25,1593
USR0705,Chaitaly Mital,Male,32,Business,22585,5175390187,chaitaly.mital396@gmail.com,ACC6249418877,chaitaly984@pay,Bangalore,Karnataka,UPI,Android,Firefox,4812,67368,22,2022-12-11,1332
USR0706,Rishi Patil,Male,51,Government Employee,203620,1159499588,rishi.patil896@gmail.com,ACC1206000737,rishi335@pay,Kochi,Kerala,Net Banking,iPhone,Edge,7103,120751,22,2022-05-15,1542
USR0707,Manya Shere,Male,34,Student,200003,4813582466,manya.shere740@gmail.com,ACC1542747974,manya397@pay,Jaipur,Rajasthan,Wallet,Windows Laptop,Chrome,6442,103072,14,2025-03-09,513
USR0708,Neha Kuruvilla,Female,63,Accountant,67999,7519017990,neha.kuruvilla372@gmail.com,ACC8724365118,neha524@pay,Ahmedabad,Gujarat,Credit Card,Windows Laptop,Safari,4764,57168,16,2019-08-29,2532
USR0709,Bahadurjit Mutti,Male,37,Lawyer,222002,8037863466,bahadurjit.mutti875@gmail.com,ACC9977085483,bahadurjit91@pay,Pune,Maharashtra,UPI,iPhone,Chrome,1852,11112,9,2026-01-22,194
USR0710,Daksh Kadakia,Female,53,Accountant,231903,2837764054,daksh.kadakia995@gmail.com,ACC9368300034,daksh703@pay,Chennai,Tamil Nadu,Wallet,iPhone,Safari,4578,36624,19,2021-03-01,1982
USR0711,Anusha Parikh,Male,57,Teacher,237945,8376080781,anusha.parikh741@gmail.com,ACC2482024096,anusha766@pay,Chennai,Tamil Nadu,Wallet,Tablet,Chrome,5475,104025,12,2021-04-30,1922
USR0712,Dalaja Ramachandran,Male,29,Software Engineer,116220,5728236723,dalaja.ramachandran536@gmail.com,ACC5513609342,dalaja517@pay,Hyderabad,Telangana,Net Banking,iPhone,Edge,1427,21405,14,2021-12-21,1687
USR0713,Patrick Sehgal,Male,36,Business,146648,6439801138,patrick.sehgal281@gmail.com,ACC1915111272,patrick765@pay,Delhi,Delhi,Wallet,MacBook,Firefox,2997,17982,21,2026-07-18,17
USR0714,Nikita Jhaveri,Female,21,Government Employee,21544,3415771549,nikita.jhaveri481@gmail.com,ACC6706086556,nikita372@pay,Kochi,Kerala,UPI,Android,Edge,7792,77920,19,2023-06-21,1140
USR0715,Warhi Barad,Female,18,Software Engineer,132932,7380443031,warhi.barad212@gmail.com,ACC9953906342,warhi536@pay,Ahmedabad,Gujarat,Debit Card,MacBook,Chrome,7980,159600,7,2022-04-24,1563
USR0716,Chakradev Contractor,Male,60,Business,79269,0260474050,chakradev.contractor414@gmail.com,ACC6902614211,chakradev383@pay,Ahmedabad,Gujarat,Net Banking,iPhone,Edge,1390,26410,21,2020-01-01,2407
USR0717,Ojasvi Krishnan,Male,26,Government Employee,215845,4156642299,ojasvi.krishnan15@gmail.com,ACC1852399067,ojasvi204@pay,Kolkata,West Bengal,Credit Card,Android,Firefox,3732,67176,17,2026-06-22,43
USR0718,Gaurangi Bedi,Male,28,Teacher,145644,1910425827,gaurangi.bedi131@gmail.com,ACC7103557930,gaurangi573@pay,Delhi,Delhi,Net Banking,iPhone,Edge,6652,113084,19,2022-12-07,1336
USR0719,Dakshesh Dalal,Male,25,Software Engineer,227804,5580644185,dakshesh.dalal139@gmail.com,ACC5963015056,dakshesh522@pay,Chennai,Tamil Nadu,UPI,iPhone,Chrome,6056,90840,20,2023-12-16,962
USR0720,Varsha Choudhary,Male,45,Accountant,95881,4171731918,varsha.choudhary507@gmail.com,ACC2842334552,varsha642@pay,Delhi,Delhi,Debit Card,Tablet,Firefox,2543,33059,10,2020-04-05,2312
USR0721,Ladli Oommen,Female,62,Teacher,194674,7052081107,ladli.oommen213@gmail.com,ACC3624656441,ladli203@pay,Kolkata,West Bengal,Wallet,iPhone,Firefox,1486,13374,19,2024-04-09,847
USR0722,Girish Patil,Male,35,Teacher,58327,1698595729,girish.patil28@gmail.com,ACC3647707140,girish103@pay,Kolkata,West Bengal,UPI,MacBook,Safari,4800,67200,14,2025-02-07,543
USR0723,Yug Bhalla,Male,39,Lawyer,145618,8463025458,yug.bhalla532@gmail.com,ACC5516825943,yug122@pay,Chennai,Tamil Nadu,Credit Card,Windows Laptop,Edge,3375,60750,14,2024-05-02,824
USR0724,Vivaan Manne,Female,21,Doctor,30718,2240685094,vivaan.manne63@gmail.com,ACC2381431592,vivaan302@pay,Chennai,Tamil Nadu,Net Banking,Windows Laptop,Chrome,4029,40290,15,2023-06-07,1154
USR0725,Owen Dube,Female,41,Government Employee,99785,1603966819,owen.dube109@gmail.com,ACC3873107809,owen709@pay,Bangalore,Karnataka,Wallet,iPhone,Edge,3453,55248,18,2024-04-21,835
USR0726,Jairaj Patel,Male,59,Business,75058,3802439376,jairaj.patel403@gmail.com,ACC1456836428,jairaj654@pay,Kochi,Kerala,Wallet,Android,Chrome,5305,58355,13,2021-05-13,1909
USR0727,Janya Kalita,Female,24,Software Engineer,163282,3214041648,janya.kalita361@gmail.com,ACC4268418626,janya556@pay,Kochi,Kerala,Debit Card,Android,Firefox,2070,37260,15,2023-12-30,948
USR0728,Upma Verma,Female,41,Accountant,185115,0071034450,upma.verma942@gmail.com,ACC2873145919,upma504@pay,Bangalore,Karnataka,Net Banking,Tablet,Chrome,1867,24271,11,2018-12-26,2778
USR0729,Maanas Cherian,Female,20,Freelancer,35936,9580223789,maanas.cherian768@gmail.com,ACC8793362077,maanas516@pay,Mumbai,Maharashtra,Wallet,Tablet,Chrome,1855,35245,19,2023-09-10,1059
USR0730,Manan Edwin,Female,43,Freelancer,91170,7003842662,manan.edwin198@gmail.com,ACC1015464229,manan595@pay,Mumbai,Maharashtra,Debit Card,Tablet,Chrome,7702,146338,15,2020-11-20,2083
USR0731,Anvi Kapadia,Female,32,Business,205664,4861333851,anvi.kapadia575@gmail.com,ACC1511545211,anvi239@pay,Delhi,Delhi,UPI,Tablet,Firefox,2890,17340,11,2025-08-21,348
USR0732,Devansh Dada,Female,26,Business,248952,9679268009,devansh.dada667@gmail.com,ACC5209169576,devansh853@pay,Chennai,Tamil Nadu,Debit Card,Tablet,Chrome,511,8176,18,2025-08-03,366
USR0733,Yatin Bhavsar,Female,23,Designer,89216,0862242725,yatin.bhavsar428@gmail.com,ACC6561533151,yatin68@pay,Hyderabad,Telangana,UPI,Windows Laptop,Firefox,6484,84292,12,2024-12-03,609
USR0734,Ishwar Devan,Female,19,Designer,192311,8109395236,ishwar.devan118@gmail.com,ACC8250400388,ishwar978@pay,Kochi,Kerala,Credit Card,Tablet,Firefox,7191,136629,14,2024-01-27,920
USR0735,Ansh D’Alia,Female,35,Teacher,172479,3026331941,ansh.d’alia169@gmail.com,ACC2915795547,ansh757@pay,Kolkata,West Bengal,Net Banking,Windows Laptop,Firefox,7890,157800,9,2019-03-19,2695
USR0736,Fiyaz Sheth,Female,29,Accountant,68503,1958261376,fiyaz.sheth203@gmail.com,ACC7741629702,fiyaz975@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Chrome,3040,30400,12,2024-11-23,619
USR0737,Jyoti Chand,Female,61,Freelancer,69243,8011247040,jyoti.chand156@gmail.com,ACC5604414067,jyoti261@pay,Bangalore,Karnataka,Net Banking,MacBook,Chrome,6433,57897,7,2026-06-24,41
USR0738,Kashvi Verma,Male,42,Lawyer,25430,1171002877,kashvi.verma856@gmail.com,ACC5014410308,kashvi145@pay,Bangalore,Karnataka,Debit Card,Android,Edge,1668,8340,7,2021-03-06,1977
USR0739,Ekansh Mitra,Male,52,Government Employee,243535,0662766300,ekansh.mitra217@gmail.com,ACC5892956017,ekansh787@pay,Bangalore,Karnataka,Wallet,MacBook,Firefox,3018,45270,22,2025-10-16,292
USR0740,Aachal Gulati,Male,33,Student,162482,5320067417,aachal.gulati652@gmail.com,ACC3334799664,aachal31@pay,Delhi,Delhi,UPI,Android,Edge,1340,24120,11,2025-08-31,338
USR0741,Chavvi Dalal,Male,32,Student,79421,9653273419,chavvi.dalal404@gmail.com,ACC5927944597,chavvi681@pay,Kolkata,West Bengal,Credit Card,iPhone,Safari,6125,49000,22,2023-10-22,1017
USR0742,Vamakshi Basak,Male,25,Teacher,46669,5160152810,vamakshi.basak375@gmail.com,ACC9917597402,vamakshi351@pay,Delhi,Delhi,UPI,Windows Laptop,Chrome,7836,47016,11,2022-03-30,1588
